,Type,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,exp_stage,cell
1512,1,0.4521516238779081,0.5011297774112418,0.400442022656085,0.6209648918719757,0.37383527636710445,0.4183538912057293,0.7332205603352602,0.39773532573122283,0.569052911683037,0.6042261644139226,0.46545782306425787,0.8045739065672581,0.6522209545226239,0.6748350483922363,0.3787783216192365,0.6538689657819412,0.6888957957565378,0.4564603463150889,0.5105656410359205,0.7298936916265002,0.7099877205799194,Cal51_none,cancer_cancer20220223_slip4_area1_long_acq_cancer20220223_slip4_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_200
1513,3,0.5478235388505126,0.5980171188400658,0.44632999238560134,0.7211857914215367,0.5685711867050918,0.4460209216216471,0.5145691024243888,0.47026532296034895,0.6456166197584478,0.5773352315992026,0.4966028789875532,0.7727803931793624,0.22795635624932087,0.31951643535759866,0.5786646829246525,0.6852999086554905,0.48906085068871574,0.5385973428622188,0.8041327837207297,0.6671413798357826,0.5153091489133861,Cal51_none,cancer_cancer20220223_slip4_area1_long_acq_cancer20220223_slip4_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_201
1514,3,0.5370753660451573,0.6045392964298086,0.6517553389759534,0.7378154539345878,0.5229046494833179,0.40036808796900314,0.6028791549012544,0.5777288155106084,0.5856144509384338,0.5718434544475727,0.5468807572482723,0.7953030715207424,0.16299978354963174,0.4360534799582869,0.5282227368710242,0.5747933976611477,0.5125801278674489,0.3147964637683749,0.8041327837207297,0.5372539947583195,0.5266598586924145,Cal51_none,cancer_cancer20220223_slip4_area1_long_acq_cancer20220223_slip4_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_211
1515,1,0.34811700472065943,0.7068303335163584,0.36102453057783945,0.5644288826566488,0.4368586107158129,0.37178596462674196,0.7479069191610179,0.39402755999200145,0.777737787654086,0.4727643780640427,0.4422921411310371,0.7758017008125961,0.553206698368665,0.6647842949068163,0.39213166481942696,0.5496995418701426,0.5940555262932189,0.5012811020556647,1.0,0.7719249752120012,0.71991797286984,Cal51_none,cancer_cancer20220223_slip4_area1_long_acq_cancer20220223_slip4_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_214
1516,3,0.6059710775828873,0.3390887225593978,0.7159461052722533,0.7924751277606394,0.5674735130273529,0.4487218082199689,0.5567496214215673,0.5649782004467132,0.6898966119882858,0.8580287167661567,0.5629772973191451,0.799898856486143,0.48056548863033643,0.5219287748640321,0.5378658859746166,0.5972823821702341,0.4520237536883698,0.3147964637683749,0.8995326649176957,0.470998754879973,0.5092477060861479,Cal51_none,cancer_cancer20220223_slip4_area1_long_acq_cancer20220223_slip4_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_215
1517,3,0.4992108768356417,0.4897614490972785,0.7755625403426726,0.869987073748312,0.6613679945798073,0.4346371522631268,0.49560964243170913,0.5967495380082567,0.6011186938663378,0.9077338485975008,0.6054693898248251,0.7948474802654072,0.5082915218860122,0.4082142097292023,0.6147029885109807,0.44751978767790934,0.4207798505050925,0.0,1.0,0.4125785948427627,0.45984066116984146,Cal51_none,cancer_cancer20220223_slip4_area1_long_acq_cancer20220223_slip4_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_232
1518,1,0.47940272524196104,0.5205237017976044,0.26144146699124493,0.5723363299973057,0.419105438376835,0.33901863710230096,0.7243531362432705,0.5542632280745718,0.5856144509384338,0.4727643780640427,0.442709497530976,0.7971325007368519,0.6038610493500021,0.34232182632179176,0.3425592857442106,0.6538689657819412,0.675120750201728,0.5385973428622188,0.7583418958191748,0.8637920901656655,0.7475605633707934,Cal51_none,cancer_cancer20220223_slip4_area1_long_acq_cancer20220223_slip4_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_294
1519,1,0.5790484989033148,0.7710388224199565,0.11388664696507944,0.5274698379494498,0.22064285036559106,0.6100395186318921,0.8912092835315323,0.15709973007114642,0.23657580719075277,0.4571571606786867,0.36295746446793997,0.851927900019473,0.4963545232316324,0.6988781081121658,0.28167636995191914,0.6538689657819412,0.8913293276337273,0.5385973428622188,0.014442957984014626,0.9693037481912494,0.9137123490325316,Cal51_none,cancer_cancer20220223_slip4_area1_long_acq_cancer20220223_slip4_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_298
1520,1,0.41850049961370894,0.3903419611573956,0.38550672810077513,0.5834386846481591,0.4103758733314451,0.3862079826404259,0.8874631695194914,0.4503793589698367,0.6897989218656481,0.46847406163759664,0.4883199038990048,0.822750345660616,0.8298728544359623,0.7493204112951599,0.2132605490734254,0.5972823821702341,0.8279933488126017,0.399073424298901,0.7583418958191748,0.7753923670144451,0.7997190089469739,Cal51_none,cancer_cancer20220223_slip4_area1_long_acq_cancer20220223_slip4_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_406
1521,1,0.5638381462958932,0.6713113370543592,0.2756784879327999,0.6181754260950738,0.3983590513034856,0.3755627734720278,0.7603138457235741,0.3102482001900744,0.6556320855509181,0.5343215986968737,0.42141821134205837,0.8088579038658268,0.4146191989680612,0.4365161567233756,0.2707792461091123,0.5747933976611477,0.6667686305973402,0.5012811020556647,0.8041327837207297,0.8163961623524733,0.7728659561774424,Cal51_none,cancer_cancer20220223_slip4_area2_long_acq_cancer20220223_slip4_area2_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_33
1522,0,0.7940075948338512,0.7168435708928053,0.7950998634412099,0.9269455329741305,0.7361789110800687,0.4187737906493231,0.34399716487816445,0.5754375702547997,0.5355268167051792,0.956231770110416,0.6628697191025974,0.7994358748795343,0.5660201310319458,0.7484097142649838,0.7281752188218676,0.5747933976611477,0.2330629538818001,0.9834385149319365,0.7138286137396819,0.4346043920163515,0.29756960871638527,Cal51_none,cancer_cancer20220223_slip4_area2_long_acq_cancer20220223_slip4_area2_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_164
1523,1,0.436920816436396,0.41953489748837436,0.18486866091087073,0.6263932552460959,0.42432277138073926,0.2907349243091848,0.8837289257392348,0.28918505567943664,0.6091801244620694,0.48297070628585603,0.41381409967514515,0.8714036527152325,0.773733373775594,0.5383872864342618,0.23683182628552546,0.5747933976611477,0.8092452397805037,0.5385973428622188,0.6286503544551977,0.8889340490734572,0.8336477181512087,Cal51_none,cancer_cancer20220223_slip4_area2_long_acq_cancer20220223_slip4_area2_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_245
1524,1,0.7368109924274717,0.573523585794478,0.4580220347923867,0.4913498291029935,0.4532923976542518,0.6466576970642839,0.7993298007887361,0.5719784850746562,0.6380090410800978,0.5465243644041626,0.3534816009493317,0.7885375857191441,0.5306426834693725,0.43543655503550005,0.3550656872850747,0.6538689657819412,0.7453525272675179,0.3147964637683749,0.0,0.7078501915778974,0.7725835439904787,Cal51_none,cancer_cancer20220223_slip4_area2_long_acq_cancer20220223_slip4_area2_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_368
1525,3,0.4754983957635214,0.4543558823929046,0.7359879875905998,0.4067741071854387,0.6332207204215274,0.38593352941228454,0.513329692562916,0.6602833209050589,0.41995264246055464,0.8316149764056608,0.5920419180213474,0.8112724395782296,0.702299551118504,0.7275558316678872,0.5502560992362273,0.5496995418701426,0.44128315153244246,0.0,0.6705967748418274,0.4346043920163515,0.47984497306101603,Cal51_none,cancer_cancer20220223_slip4_area2_long_acq_cancer20220223_slip4_area2_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_472
1526,3,0.5201562508667583,0.17911479740357295,0.743253430554708,0.6124356435451931,0.6415329434802618,0.40016314297778477,0.4474331613054997,0.7575927403450049,0.6857482456343096,0.8600093739689956,0.6164357326328664,0.7930319118357765,0.4924367320930434,0.54359773090657,0.6904542077790972,0.5972823821702341,0.3918577314111795,0.399073424298901,0.7583418958191748,0.4346043920163515,0.41113317131274185,Cal51_none,cancer_cancer20220223_slip4_area3_long_acq_cancer20220223_slip4_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_100
1527,1,0.4968953624571467,0.5443733934382826,0.5050876518018848,0.5164628074240473,0.4153200048133462,0.47279461217713625,0.7958785406995923,0.3687614465639344,0.3494082837230582,0.41648308777618825,0.47210164338500193,0.8232649786715722,0.20319884121304588,0.21444663178428558,0.4032666480902152,0.48790259355532795,0.6924345466573922,0.399073424298901,0.7138286137396819,0.72565674289426,0.7201592380729827,Cal51_none,cancer_cancer20220223_slip4_area3_long_acq_cancer20220223_slip4_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_119
1528,1,0.7206638871315673,0.5211741694414354,0.32312933289204604,0.5164628074240473,0.38168734135336846,0.47500044066414715,0.8809360175201065,0.2807723614705073,0.5838258281764653,0.47063500878652,0.46537477115831305,0.7810246623187149,0.48499514265035937,0.9898654099080876,0.19067291491235572,0.61771690687166,0.8536559962694331,0.5012811020556647,0.0038618267561600916,0.8163961623524733,0.8239174428056368,Cal51_none,cancer_cancer20220223_slip4_area3_long_acq_cancer20220223_slip4_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_141
1529,0,0.2986158539127911,0.11367996983283435,0.5577760827671538,0.8331564282933828,0.689042540955189,0.37627770190490184,0.35418515232163517,0.6213012967646376,0.621328859586946,0.8886345904733173,0.5598471196778672,0.8291139685247431,0.44965399321170285,0.7079005807475847,0.7279075278080966,0.61771690687166,0.3215191786709286,0.5708494347424871,0.6286503544551977,0.5675607248334709,0.3643533338194892,Cal51_none,cancer_cancer20220223_slip4_area3_long_acq_cancer20220223_slip4_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_172
1530,3,0.3781429244750928,0.3040987871451556,0.733536927985392,0.5220766189195809,0.554036592458655,0.4415994704730446,0.5973079076165191,0.7201954007020186,0.6532551468196319,0.8788939260844205,0.5494395221147597,0.7880914314569935,0.5584743688971028,0.457475864456082,0.5589189840557425,0.61771690687166,0.4867676578793334,0.3147964637683749,0.8511975691707441,0.4346043920163515,0.5318637614803705,Cal51_none,cancer_cancer20220223_slip4_area3_long_acq_cancer20220223_slip4_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_225
1531,3,0.7906808586587841,0.7015457588839908,0.7733356043297853,0.5376631858418003,0.6537321624518442,0.45297746158236873,0.450792334975882,0.5989362303050962,0.5210175147672302,0.836064536414147,0.6014908914058004,0.8041025437870478,0.5628440918631985,0.5015643711863893,0.6574543148786699,0.5972823821702341,0.42077134637060065,0.0,0.7583418958191748,0.4346043920163515,0.44842589232823016,Cal51_none,cancer_cancer20220223_slip4_area3_long_acq_cancer20220223_slip4_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_228
1532,0,0.6319956197611739,0.41062243741993576,0.7133681945369379,0.8483846283408834,0.6683053886792816,0.42132913277058526,0.4429836272246457,0.663159968382034,0.5041351516590282,0.8344067600617118,0.629485908001095,0.822750345660616,0.5114970943624458,0.5584037283295569,0.6551057868547427,0.5747933976611477,0.3600602332252282,0.9572626353377056,0.5879934756977288,0.4538509091060213,0.40460289507187974,Cal51_none,cancer_cancer20220223_slip4_area3_long_acq_cancer20220223_slip4_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_280
1533,1,0.768817637414337,0.6176183281871541,0.5810765776311961,0.7075009537940224,0.46049688631706887,0.46577296040032257,0.7711913291545468,0.4550672428163449,0.49877443196973925,0.5478242984208035,0.525640535583788,0.8181805329717049,0.6623519374791746,0.46394292268474435,0.3433786956847169,0.5972823821702341,0.6701278557844252,0.4564603463150889,0.5486304203629706,0.6164875069762437,0.6567534438957353,Cal51_none,cancer_cancer20220223_slip4_area3_long_acq_cancer20220223_slip4_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_319
1534,0,0.6826328640009522,0.8077763130872219,0.6866019549351872,0.9113026806298098,0.7382024506486166,0.4274597120545919,0.26191869261564815,0.6181701171188028,0.511165145707799,0.8247619287619872,0.7175474642821497,0.8146979721645532,0.5445498293105646,0.3701976360451833,0.8373374960883251,0.6996452607294283,0.14965683484225012,0.9388092613889807,0.7138286137396819,0.470998754879973,0.2596556234793861,Cal51_none,cancer_cancer20220223_slip4_area3_long_acq_cancer20220223_slip4_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_341
1535,0,0.5393952544645302,0.5658061383494959,0.6577972552173745,0.8165037794087868,0.676968281913618,0.447004635175432,0.4159241632606133,0.5469691326853483,0.6085706582170505,0.8600093739689956,0.58543522293921,0.8074213148733865,0.6013451843621724,0.5283708623954171,0.6325564361403765,0.61771690687166,0.36138777925171406,0.9572626353377056,0.8041327837207297,0.4865001840769103,0.3790141539085269,Cal51_none,cancer_cancer20220223_slip4_area3_long_acq_cancer20220223_slip4_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_355
1536,3,0.6507073982837803,0.454006614565567,0.8137968364703916,0.9027082850808696,0.7648487143244114,0.4362860723503894,0.31389783719500886,0.7511205082222077,0.6043376141882273,0.9120727316253091,0.6636809118166025,0.785426093047063,0.6133732707703944,0.5023323109737627,0.7590265100124076,0.48790259355532795,0.23822575901982335,0.0,0.8511975691707441,0.38667295086811015,0.31257093655786905,Cal51_none,cancer_cancer20220223_slip4_area4_long_acq_cancer20220223_slip4_area4_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_30
1537,3,0.6062522067283541,0.3484931290374268,0.8178464719299683,0.6760512911231527,0.6263518533644485,0.461238631722401,0.4848452047755325,0.6901740249934494,0.6456166197584478,0.892287526657004,0.6031699371219545,0.7727803931793624,0.07892365547484181,0.3755173531698036,0.5297156335296944,0.6538689657819412,0.3629807363401779,0.3147964637683749,0.7138286137396819,0.35491290587372015,0.4497301043270726,Cal51_none,cancer_cancer20220223_slip4_area4_long_acq_cancer20220223_slip4_area4_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_99
1538,3,0.5402131714473322,0.22699269545784362,1.0,0.9753739290964929,0.5374256978743501,0.41401717939984306,0.04420356689417837,1.0,0.8807813554680527,0.9271935766540094,0.7397452059130301,0.5663466228382673,0.7784576316119505,0.418718218323083,0.9145317367275714,0.7132280223770225,0.48109390641057714,0.0,0.0,0.0,0.08039963405142658,Cal51_none,cancer_cancer20220302_slip3_area1_long_acq_cancer20220302_slip3_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_99
1539,3,0.3781405580207433,0.28753741616990114,0.743253430554708,0.5471612330262854,0.6017809871979389,0.500551331081903,0.5660217491038924,0.671694486789397,0.7171709962995565,0.8279302809193432,0.5220794111895779,0.8017588011087633,0.16277749913110384,0.3552592609251325,0.534386118751738,0.48790259355532795,0.49417137952139156,0.0,0.7583418958191748,0.4538509091060213,0.5037536954103641,Cal51_none,cancer_cancer20220302_slip3_area1_long_acq_cancer20220302_slip3_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_149
1540,3,0.6188343717997506,0.3457145053813573,0.5696395992267689,0.746795796350229,0.46198451517921635,0.458657140949285,0.24982531423284593,0.4657724125675865,0.48843421245223995,0.613196117187939,0.46439044862196377,0.7723501424796277,0.3442741495783225,0.36776944353388796,0.7810986493254636,0.61771690687166,0.6233387893234964,0.5385973428622188,0.8995326649176957,0.6235611919944646,0.4150053893683716,Cal51_none,cancer_cancer20220302_slip3_area1_long_acq_cancer20220302_slip3_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_175
1541,3,0.6393709470669511,0.3507092410745486,0.5657344521714722,0.7137257481288333,0.4878895399545231,0.2565582554909531,0.44520420821662143,0.5307198563273844,0.47976074784050116,0.8011439607246355,0.36669875508631633,0.8269087934305608,0.3659638583528343,0.39765065804458954,0.6517297958178108,0.5747933976611477,0.4682959404909989,0.399073424298901,0.6286503544551977,0.525894506848204,0.4917917971506651,Cal51_none,cancer_cancer20220302_slip3_area4_long_acq_cancer20220302_slip3_area4_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_32
1542,1,0.2052905088998831,0.1166536941718731,0.4953026770170076,0.6907985361729693,0.3060403046073493,0.39536562961326416,0.6056794079059618,0.37676493912085685,0.3359268178256569,0.6166572860540678,0.4525437674988435,0.8685166626209202,0.9322359935742721,0.5203945991876944,0.6393665117319012,0.44751978767790934,0.8114786759301711,0.8662186063028883,0.25338850878585106,0.6671413798357826,0.5479821989748144,Cal51_none,cancer_cancer20220302_slip3_area4_long_acq_cancer20220302_slip3_area4_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_46
1543,0,0.5797020988286469,0.32811521229742624,0.7384242774127494,0.9117962110476739,0.7765331669711131,0.426435229657678,0.3260407045426791,0.635651240901876,0.6158828118475621,0.9356371896746692,0.6876343059847343,0.8107874514686092,0.44995796734363325,0.37066255530251335,0.7872380394337188,0.6538689657819412,0.2590972745359349,0.9834385149319365,0.6705967748418274,0.4538509091060213,0.30384864831351455,Cal51_none,cancer_cancer20220303_slip1_area1_long_acq_cancer20220303_slip1_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_202
1544,1,0.560496223607976,0.6729356813221896,0.4340743488346174,0.6835963551257367,0.35110122005616806,0.49990671927786456,0.6690448975567452,0.4612233710624548,0.7638444492975038,0.5343215986968737,0.4324765894813465,0.7810246623187149,0.3276253701866919,0.3340343130023401,0.4608814148392132,0.61771690687166,0.7111605937561506,0.5385973428622188,1.0,0.7213377019380154,0.6207736992463118,Cal51_none,cancer_cancer20220303_slip1_area2_long_acq_cancer20220303_slip1_area2_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_168
1545,1,0.49042967758315636,0.5460774361440887,0.6393581736077947,0.5274698379494498,0.386957802621423,0.5403413302786766,0.7720328849174629,0.5345261637775227,0.32271424235355917,0.504940135738124,0.4710626168531803,0.8207058546969918,0.6854002176724466,0.6021932830695571,0.32428329198534656,0.5496995418701426,0.675366744078016,0.9834385149319365,0.7138286137396819,0.5853045403243403,0.6918622451415698,Cal51_none,cancer_cancer20220303_slip1_area3_long_acq_cancer20220303_slip1_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_119
1546,1,0.43681927263089537,0.4281467245410704,0.6547888925043654,0.5274698379494498,0.44714760460670366,0.4093429991532588,0.6935633696685677,0.4961418850620556,0.3690002392518251,0.5878025583680206,0.5247500612879987,0.8263836797176067,0.6884224548171578,0.6176166337817712,0.41195776027802156,0.5972823821702341,0.7023055216571066,0.399073424298901,0.8041327837207297,0.558009219027594,0.6238706333186989,Cal51_none,cancer_cancer20220303_slip1_area3_long_acq_cancer20220303_slip1_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_120
1547,1,0.4699547630511931,0.4758881866086555,0.5884825563010543,0.46882627419695544,0.4390409071289143,0.4512664607983341,0.6896884630899465,0.5030294181681332,0.602595546077639,0.38457912755216106,0.45446025624928865,0.8212149067150571,0.6950476552840177,0.6088119749285679,0.30521823672790294,0.5747933976611477,0.6924107284797333,0.399073424298901,0.7583418958191748,0.5853045403243403,0.6847560039632465,Cal51_none,cancer_cancer20220303_slip1_area3_long_acq_cancer20220303_slip1_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_134
1548,3,0.5982618378808638,0.30900372665061004,0.5734974009531504,0.820613193325386,0.5385839930979306,0.42020706589943324,0.5195492910264357,0.7150160036469111,0.6385325879745078,0.8840385101057494,0.5758368905592721,0.8290252171267655,0.3228247206628899,0.2652051007578573,0.6626568745261877,0.7723110839324216,0.5349053742339412,0.399073424298901,0.6705967748418274,0.5766429288861797,0.46106545225159734,Cal51_none,cancer_cancer20220303_slip1_area4_long_acq_cancer20220303_slip1_area4_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_151
1549,1,0.5983268218608974,0.7095702850625225,0.545443560177404,0.6002462932042353,0.46807163425152654,0.45173793321631384,0.7060733173267142,0.47909010946482766,0.5072309190707508,0.8855810339729568,0.49536027236022007,0.8317082889178234,0.5104955500525931,0.26019535082430556,0.40872856490748466,0.521177086513039,0.647800009129121,0.4564603463150889,0.6705967748418274,0.6235611919944646,0.6532955598887602,Cal51_none,cancer_cancer20220303_slip1_area4_long_acq_cancer20220303_slip1_area4_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_155
1550,3,0.70002000998612,0.47075461810209096,0.6666763151685122,0.7700816106650515,0.5217173048934045,0.49501215627540773,0.4044208081598115,0.7827916071725979,0.6988384401618367,0.8806968282232557,0.5531897359301323,0.7975916698249433,0.5998154647031817,0.5434955795593823,0.7211258446100339,0.6996452607294283,0.44831698383854457,0.5385973428622188,0.8041327837207297,0.5137454125635426,0.38623073114187956,Cal51_none,cancer_cancer20220303_slip1_area4_long_acq_cancer20220303_slip1_area4_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_202
1551,3,0.4653263194277456,0.49959650130480227,0.6517553389759534,0.8197989364932002,0.46460638325436043,0.4812897559240813,0.5508496739134201,0.6973890065470716,0.4583734811973701,0.8582772809903367,0.48556488905604045,0.806468439471487,0.7389426601625422,0.6820404376279435,0.4788853072070146,0.5972823821702341,0.7010107018569925,0.399073424298901,1.0,0.5006720219209065,0.4925546572553321,Cal51_none,cancer_cancer20220303_slip4_area1_long_acq_cancer20220303_slip4_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_182
1552,3,0.5849840567934914,0.27324920099422134,0.613171361485565,0.7806244654237214,0.47819575132833825,0.44055657905228107,0.567355770094494,0.37676493912085685,0.6777019810258703,0.6175118722671963,0.5565709106074217,0.7975916698249433,0.49474756629012273,0.9574842600809598,0.5277374995256603,0.5972823821702341,0.6268101599680548,0.5012811020556647,0.8041327837207297,0.5479303332776125,0.5293449672496662,Cal51_none,cancer_cancer20220303_slip4_area1_long_acq_cancer20220303_slip4_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_206
1553,1,0.6691426909878385,0.3351437494695053,0.11388664696507944,0.5220766189195809,0.23465245530320045,0.492239696596542,0.9766785275319653,0.3520576204653413,0.7034944462120496,0.4226475165492215,0.34267783276495445,0.8142052341268704,0.6457041172905744,0.23813869084967132,0.154339880156933,0.44751978767790934,0.8669862892874847,0.5385973428622188,0.0010343951032296683,0.9543229347146841,0.9613457350403568,Cal51_none,cancer_cancer20220303_slip4_area1_long_acq_cancer20220303_slip4_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_235
1554,3,0.7654258989742162,0.6558214815123715,0.5921236398646768,0.7722429936857604,0.7008253281211061,0.40062648672340684,0.2878231199369551,0.7354509889855532,0.5210175147672302,0.8341292137258052,0.5169268807244094,0.8217253275325256,0.26339630335974673,0.20425461797002964,0.7520749396857458,0.7723110839324216,0.495117793299801,0.5012811020556647,0.5879934756977288,0.5372539947583195,0.3506412548660385,Cal51_none,cancer_cancer20220303_slip4_area1_long_acq_cancer20220303_slip4_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_263
1555,3,0.7359431072116465,0.5337365537697851,0.6724788304521602,0.7866517965515005,0.46271205324922304,0.463380024156245,0.5004511734991901,0.6800908154658731,0.38671206221284626,0.8517208646957762,0.4977026457441922,0.7975916698249433,0.3082783729685309,0.2370918942814998,0.6328978100135518,0.6364844559203602,0.6752622959744501,0.0,0.8995326649176957,0.5006720219209065,0.47866708809979386,Cal51_none,cancer_cancer20220303_slip4_area1_long_acq_cancer20220303_slip4_area1_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_278
1556,3,0.5081445022960421,0.5175954223727716,0.7028832558144655,0.8656142257579107,0.6203913595631793,0.4204622355137356,0.49984404260100246,0.7150160036469111,0.6069700544907785,0.8366142948076142,0.594357732459291,0.8166807014464821,0.7108081819195875,0.7910262425463517,0.6325826754706249,0.6700852125595133,0.3996048766934813,0.0,0.5105656410359205,0.470998754879973,0.4306440909690762,Cal51_none,cancer_cancer20220303_slip4_area3_long_acq_cancer20220303_slip4_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_51
1557,1,0.5940623258696037,0.7453272376990827,0.34297051467241724,0.6033888805265166,0.33732353086178923,0.4922842071517455,0.7052865052835051,0.4519488917109534,0.6244419465525571,0.46847406163759664,0.3742764369629862,0.8279637697219746,0.3438588374874354,0.36384200060028493,0.3624737168984016,0.6364844559203602,0.6924107284797333,0.5385973428622188,0.6286503544551977,0.7983368956959367,0.7300315160808242,Cal51_none,cancer_cancer20220303_slip4_area3_long_acq_cancer20220303_slip4_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_101
1558,3,0.6550692872100623,0.45754533749894066,0.8433170966072248,0.9409783258158614,0.7422186861166995,0.4102425508685521,0.35418515232163517,0.7253269063497019,0.5424660397011448,0.8992139085358271,0.6812139560514581,0.783219332126337,0.37009159646719814,0.27161976649479735,0.6634186286913977,0.48790259355532795,0.28833909779235467,0.0,0.8511975691707441,0.35491290587372015,0.3088709800575309,Cal51_none,cancer_cancer20220303_slip4_area3_long_acq_cancer20220303_slip4_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_279
1559,0,0.6764796299199405,0.5018439381796382,0.7210519173963947,0.8953220750736407,0.7616952848066666,0.41510547690403565,0.27252097774033657,0.5956523039453688,0.771785308047654,0.8253415131406017,0.6846865276480862,0.8151918732695418,0.6923203313613392,0.7403131852091394,0.7990243692309831,0.6538689657819412,0.16602812945311463,0.9661779397703965,0.7583418958191748,0.470998754879973,0.27016116070123963,Cal51_none,cancer_cancer20220303_slip4_area3_long_acq_cancer20220303_slip4_area3_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_287
1560,0,0.5153555546804407,0.19347226239844695,0.7710969000535177,0.615333071463815,0.7543229530855171,0.3889737028206378,0.40235530782569895,0.6305746922673157,0.5073959249084659,0.8658462824197642,0.6471641638817338,0.8083780546834678,0.554747714350037,0.6041791152951452,0.6817066902409344,0.61771690687166,0.29969977795911973,0.9834385149319365,0.7138286137396819,0.4346043920163515,0.36836949780062955,Cal51_none,cancer_cancer20220303_slip4_area4_long_acq_cancer20220303_slip4_area4_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_25
1561,1,0.8164826007722634,0.7108984153473235,0.32312933289204604,0.5798317239257809,0.43450057743497406,0.35906894441606974,0.7619797373344341,0.4121457814587157,0.5041351516590282,0.49065715803046406,0.43933529032938756,0.7435701118644745,0.5710785943475518,0.24399825753333482,0.3004411885032273,0.48790259355532795,0.6871951286711522,0.399073424298901,1.0,0.7983368956959367,0.7657497912566772,Cal51_none,cancer_cancer20220303_slip4_area4_long_acq_cancer20220303_slip4_area4_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_300
1562,3,0.6438958318944776,0.42603880635937885,0.7359879875905998,0.8813559434690036,0.6319410989390573,0.4347570992804439,0.5022758985752012,0.6564223654302903,0.5510288057920752,0.9091233577356104,0.6082861805369078,0.7948474802654072,0.5664170216271696,0.4615822438668662,0.5977532814487683,0.6364844559203602,0.4467227286195685,0.3147964637683749,0.8041327837207297,0.470998754879973,0.44836080104085785,Cal51_none,cancer_cancer20220303_slip4_area5_long_acq_cancer20220303_slip4_area5_long_acq_blue_0.112_green_0.0673_LCal51_1_cell_107
